GRIDCODE,CID,Fracc,Fracv
406187,19049,0.007137721,0.003893615
406187,19049,0.00210825,0.001150047
406188,19043,0.000713265,0.00013086
406188,19049,0.00591529,0.003226781
406188,19049,0.016686945,0.0091027
406189,19038,2.38552E-06,3.74899E-07
406189,19038,0.001495546,0.000235034
406189,19049,0.009447007,0.005153326
406189,19049,0.002984704,0.001628151
406190,19004,0.001962101,0.000304782
406190,19038,0.006838478,0.001074708
406190,19049,0.001659694,0.00090536
406190,19049,0.003252166,0.001774051
406191,19004,0.075935727,0.011795441
406191,19004,0.039653864,0.006159615
406191,19049,6.26461E-06,3.41733E-06
406192,19004,0.00061062,9.48504E-05
406192,19004,0.138444611,0.02150523
407218,5030,0.014310692,0.001069726
407219,5030,0.000673268,5.03268E-05
407221,5030,0.000282482,2.11155E-05
407222,5004,0.000535411,0.000223108
407222,5030,0.001298851,9.70893E-05
407222,5030,0.013533427,0.001011625
407223,5004,0.004502082,0.001876039
407223,5004,0.001478435,0.000616071
407223,5004,0.000246157,0.000102575
407223,5030,0.006814515,0.000509386
407223,5030,0.00203794,0.000152336
407224,5004,0.003786608,0.001577897
407224,5004,0.005841728,0.002434276
407224,5004,0.003055519,0.001273249
407225,5004,0.003941994,0.001642647
407225,5004,0.003253199,0.001355623
407225,5004,0.004888638,0.002037118
407226,5004,0.002923072,0.001218058
407226,5004,0.000296077,0.000123377
407226,5004,0.002082702,0.000867872
407227,5004,0.002270496,0.000946126
407228,5004,0.004939612,0.00205836
407228,5004,0.004725926,0.001969316
407229,5004,9.92442E-05,4.13555E-05
407229,5004,0.003497585,0.00145746
407231,5004,0.000644495,0.000268564
407233,5004,4.78031E-06,1.99198E-06
407234,5004,0.003626768,0.001511291
407234,5004,0.000953799,0.000397453
407235,5004,0.000817774,0.00034077
407235,5004,0.006367051,0.00265318
407235,5004,0.004754423,0.001981191
407236,5004,0.012110621,0.005046553
407236,5004,0.001249444,0.000520649
407237,5004,0.01328702,0.005536764
407237,5004,7.30445E-05,3.0438E-05
407238,5004,0.006020378,0.00250872
407238,5004,0.007339687,0.003058482
407239,5004,0.012021411,0.005009378
407240,5004,0.006871656,0.002863451
407241,5004,0.001454089,0.000605926
407244,5004,0.001580302,0.000658519
407244,5004,0.001862826,0.000776249
407245,5004,0.001619235,0.000674743
407245,5004,0.000845598,0.000352365
407245,19049,0.000772318,0.000421298
407245,19049,0.016535512,0.009020093
407245,19049,0.001003607,0.000547466
407246,19049,0.008677817,0.004733734
407246,19049,0.013422573,0.00732199
407246,19049,0.000726249,0.000396168
407247,19049,0.000186069,0.0001015
407247,19049,0.021711828,0.011843765
407247,19049,0.000928742,0.000506627
407248,19004,0.000882489,0.000137081
407248,19004,0.004933993,0.00076642
407248,19049,2.06842E-05,1.12832E-05
407248,19049,0.014963992,0.008162832
407248,19049,0.002947711,0.001607971
407249,19004,0.154763198,0.02404007
407249,19004,0.006972251,0.001083031
407249,19004,0.013414366,0.002083714
407249,19049,5.87255E-05,3.20347E-05
407249,19049,0.003461586,0.001888289
407250,19004,0.05097733,0.00791854
407250,19004,0.227180381,0.035288959
407251,19004,0.002806192,0.000435899
408279,5030,0.012965675,0.000969186
408280,5004,0.000422484,0.000176051
408280,5030,0.016619598,0.001242317
408281,5004,0.005210134,0.002171087
408281,5004,0.003996691,0.00166544
408281,5030,0.003769364,0.00028176
408281,5030,0.001132303,8.46398E-05
408282,5004,0.000925163,0.00038552
408282,5004,0.002592518,0.001080315
408282,5030,0.007606906,0.000568617
408283,5004,0.000338016,0.000140853
408283,5004,0.000101962,4.24882E-05
408283,5030,0.002394962,0.000179024
408284,5004,0.004550848,0.00189636
408285,5004,0.001926121,0.000802624
408286,5004,1.47186E-06,6.1333E-07
408287,5004,0.002955544,0.001231589
408288,5004,0.000346169,0.00014425
408290,5004,0.000648347,0.000270169
408291,5004,0.000216042,9.00257E-05
408291,5004,0.007201714,0.003000988
408292,5004,0.002047711,0.000853291
408292,5004,0.003730097,0.001554349
408292,5004,0.000243818,0.0001016
408293,5004,0.001304545,0.00054361
408293,5004,0.000410997,0.000171265
408293,5004,0.004661398,0.001942426
408294,5004,0.00823949,0.003433434
408294,5004,0.001704492,0.00071027
408295,5004,0.007674056,0.003197815
408295,5004,0.003738907,0.00155802
408296,5004,0.001163709,0.000484923
408296,5004,0.010792457,0.004497268
408297,5004,0.000295924,0.000123313
408297,5004,0.006981525,0.002909234
408297,19049,0.000477949,0.00026072
408298,5004,0.00093542,0.000389794
408298,5004,0.005127008,0.002136448
408298,19049,0.002587939,0.001411716
408299,5004,0.001180034,0.000491726
408299,19049,0.002772717,0.001512513
408300,5004,0.000104605,4.35893E-05
408300,19049,9.59497E-05,5.23404E-05
408302,5004,8.36214E-05,3.48454E-05
408302,19049,0.002826035,0.001541597
408303,5004,0.001086482,0.000452742
408303,5004,0.00026124,0.00010886
408303,19049,0.003319954,0.001811029
408303,19049,0.008357919,0.00455923
408304,5004,7.16831E-05,2.98707E-05
408304,19049,0.008599716,0.00469113
408304,19049,0.013988108,0.007630489
408305,19049,0.017470355,0.009530048
408305,19049,0.005356284,0.002921844
408306,19049,0.016550598,0.009028322
408306,19049,0.006276041,0.00342357
408307,19004,1.95733E-05,3.04041E-06
408307,19049,0.012165975,0.006636518
408307,19049,0.010610717,0.005788128
408307,19049,4.85283E-05,2.64721E-05
408308,19004,0.046959252,0.007294394
408308,19004,0.056172886,0.008725589
408308,19049,0.011089432,0.006049266
408308,19049,0.003385222,0.001846633
408309,19004,0.103888225,0.016137429
408309,19049,0.000579819,0.00031629
409338,5030,0.007591566,0.00056747
409338,5030,0.006426423,0.000480376
409339,5030,0.014343184,0.001072155
409339,5030,0.007254045,0.000542241
409340,5004,8.26198E-05,3.44281E-05
409340,5004,5.46555E-05,2.27752E-05
409340,5030,0.019292924,0.001442148
409340,5030,0.000564165,4.21714E-05
409340,5030,3.32456E-05,2.48511E-06
409341,5004,0.007369028,0.003070708
409341,5030,0.003949264,0.000295208
409342,5004,0.000107112,4.4634E-05
409342,5004,0.001729201,0.000720566
409342,5004,0.002517938,0.001049237
409342,5030,6.30025E-05,4.70944E-06
409342,5030,2.40185E-05,1.79539E-06
409343,5004,0.010543816,0.004393658
409343,5030,3.07892E-05,2.3015E-06
409344,5004,0.010831369,0.004513482
409345,5004,0.00520813,0.002170252
409346,5004,0.003444036,0.001435146
409347,5004,0.003061937,0.001275924
409348,5004,0.000566595,0.000236103
409349,5004,0.000268087,0.000111713
409349,5004,0.005193559,0.00216418
409350,5004,0.004146932,0.001728046
409350,5004,0.008969169,0.003737495
409351,5004,0.008586058,0.003577851
409351,5004,0.001098224,0.000457635
409351,5004,5.72853E-08,2.38711E-08
409352,5004,0.000250469,0.000104372
409352,5004,0.006933863,0.002889373
409352,5004,0.003439042,0.001433065
409352,5004,0.000357084,0.000148798
409353,5004,0.000596858,0.000248714
409353,5004,0.000341626,0.000142357
409353,5004,0.000650005,0.00027086
409353,5004,0.00606766,0.002528422
409354,5004,6.25962E-07,2.60841E-07
409354,5004,0.004662286,0.001942796
409354,5004,0.001707209,0.000711402
409354,5004,0.003139258,0.001308144
409355,5004,0.000100244,4.17721E-05
409355,5004,0.002193343,0.000913976
409355,5004,0.00562412,0.002343597
409355,5004,4.21815E-05,1.75772E-05
409355,19049,0.000928831,0.000506676
409355,19049,0.000927237,0.000505806
409356,19049,0.006624056,0.003613411
409356,19049,0.005815816,0.003172517
409357,19049,0.002264774,0.00123543
409357,19049,0.007623669,0.004158698
409358,19049,0.003028996,0.001652312
409358,19049,0.011592759,0.00632383
409359,5004,6.70739E-05,2.795E-05
409359,19049,0.007124103,0.003886186
409359,19049,0.006680263,0.003644072
409360,5004,0.00095962,0.000399878
409360,19049,0.006737009,0.003675027
409360,19049,0.007109459,0.003878198
409361,5004,0.00014178,5.90805E-05
409361,19049,1.13266E-05,6.17862E-06
409361,19049,0.007226926,0.003942275
409361,19049,0.00680004,0.00370941
409361,19049,1.33668E-05,7.29156E-06
409362,19049,0.004037253,0.002202314
409362,19049,0.000143063,7.80405E-05
409362,19049,9.75743E-05,5.32266E-05
409362,19049,0.007204919,0.003930271
409363,19049,0.014383347,0.007846091
409363,19049,0.008019604,0.00437468
409364,19049,0.021753558,0.011866528
409364,19049,0.001073081,0.000585364
409365,19049,0.014906359,0.008131393
409365,19049,0.007920279,0.004320499
409366,19049,0.021902711,0.011947891
409366,19049,0.00022107,0.000120594
409367,19049,0.006717231,0.003664238
409369,19004,0.004449291,0.000691129
409369,19049,3.14953E-06,1.71806E-06
410398,5030,0.002678963,0.000200253
410399,5004,0.000846258,0.00035264
410399,5030,0.002998662,0.00022415
410399,5030,0.001025474,7.66543E-05
410400,5004,8.51372E-05,3.54771E-05
410400,5004,0.002131644,0.000888266
410400,5030,0.001475596,0.000110301
410400,5030,0.004008296,0.000299621
410401,5004,0.001729273,0.000720596
410401,5004,6.31599E-05,2.6319E-05
410401,5004,4.69672E-06,1.95715E-06
410401,5030,0.001762068,0.000131715
410401,5030,0.002392437,0.000178835
410401,5030,0.000368229,2.75252E-05
410402,5004,0.000494583,0.000206095
410402,5004,0.000730232,0.000304291
410403,5004,0.001424821,0.00059373
410404,5004,0.006079578,0.002533389
410405,5004,0.006586894,0.00274479
410406,5004,0.00730086,0.003042303
410407,5004,0.008383815,0.003493575
410408,5004,0.009879464,0.004116819
410409,5004,0.000633009,0.000263778
410409,5004,4.02847E-05,1.67868E-05
410410,5004,0.000726136,0.000302584
410410,5004,0.000946074,0.000394233
410410,5004,8.62038E-06,3.59215E-06
410411,5004,0.004515295,0.001881545
410411,5004,0.008461838,0.003526088
410411,5004,6.5477E-05,2.72846E-05
410411,5004,1.37154E-05,5.71528E-06
410412,5004,0.000916772,0.000382023
410412,5004,0.003358161,0.001399362
410412,5004,0.006518348,0.002716226
410412,5004,0.000165579,6.89975E-05
410413,5004,0.000168011,7.0011E-05
410413,5004,0.010863177,0.004526737
410413,5004,0.000437232,0.000182197
410413,5004,0.001480137,0.00061678
410413,5004,0.000292077,0.00012171
410414,5004,0.002066326,0.000861048
410414,5004,8.44216E-06,3.51789E-06
410414,5004,0.002664271,0.001110214
410414,5004,0.001480746,0.000617034
410414,5004,4.79613E-05,1.99857E-05
410415,5004,5.6286E-05,2.34546E-05
410415,5004,0.000739403,0.000308113
410415,19049,0.003576748,0.00195111
410415,19049,0.001723024,0.000939906
410416,19049,0.00139036,0.000758439
410416,19049,0.005118817,0.002792306
410417,19049,0.003698806,0.002017692
410417,19049,0.001920113,0.001047418
410417,19049,4.21401E-05,2.29874E-05
410417,19049,0.001993436,0.001087416
410418,19049,0.014918119,0.008137808
410419,19049,0.001400945,0.000764213
410419,19049,0.008565374,0.004672397
410420,19049,0.000901539,0.000491788
410420,19049,0.016881781,0.009208982
410421,19049,0.011919299,0.006501957
410421,19049,0.01090734,0.005949935
410422,19049,0.022321395,0.012176282
410423,19049,0.001127338,0.000614961
410423,19049,0.021699301,0.011836931
410424,19049,0.020253434,0.011048213
410424,19049,0.002573204,0.001403679
410425,19049,0.011207992,0.00611394
410425,19049,0.006363094,0.003471057
410426,19049,0.004073013,0.002221822
410427,19049,2.46688E-05,1.34568E-05
410428,19004,0.006785151,0.001053968
410428,19009,0.127738436,0.001324724
410428,19049,0.005306737,0.002894816
411459,5004,0.00056337,0.000234759
411459,5030,0.00113726,8.50103E-05
411460,5004,0.000674445,0.000281044
411460,5004,0.002417621,0.001007434
411460,5030,0.000340341,2.54405E-05
411461,5004,0.0065134,0.002714164
411462,5004,0.001121131,0.00046718
411463,5004,0.00230419,0.000960167
411463,5004,0.000280229,0.000116773
411464,5004,0.00117877,0.000491199
411464,5004,0.000177435,7.39382E-05
411465,5004,0.000366514,0.000152728
411465,5004,0.001251823,0.000521641
411466,5004,0.001166285,0.000485996
411466,5004,0.001926506,0.000802784
411467,5004,0.008336408,0.00347382
411468,5004,0.00180387,0.000751681
411468,5004,0.000499239,0.000208035
411469,5004,0.000392216,0.000163438
411469,5004,0.001725665,0.000719093
411469,5004,0.002416897,0.001007132
411469,5004,6.38873E-09,2.66222E-09
411470,5004,0.00056873,0.000236992
411470,5004,0.001730381,0.000721058
411470,5004,0.003680836,0.001533822
411470,5004,0.000578989,0.000241267
411471,5004,0.001670345,0.00069604
411471,5004,0.003011849,0.001255052
411471,5004,0.003774599,0.001572893
411472,5004,0.007724268,0.003218739
411472,5004,0.002815387,0.001173185
411472,5004,0.002758828,0.001149617
411473,5004,0.0047802,0.001991932
411473,5004,5.78794E-05,2.41186E-05
411473,5004,0.000628906,0.000262068
411473,5004,0.000839811,0.000349953
411474,5004,0.000180932,7.53952E-05
411474,5004,0.001481369,0.000617293
411474,5004,2.05645E-07,8.56934E-08
411474,19049,0.006253691,0.003411377
411474,19049,0.00425923,0.002323403
411475,19049,0.006544299,0.003569904
411475,19049,0.011198582,0.006108807
411475,19049,3.81577E-07,2.08149E-07
411476,19049,0.001341153,0.000731597
411476,19049,0.000326048,0.000177858
411476,19049,0.009087933,0.004957452
411476,19049,0.000335274,0.000182892
411477,19049,0.011880753,0.00648093
411477,19049,0.001849884,0.001009109
411478,19049,0.000618311,0.000337288
411478,19049,0.005214239,0.002844358
411479,19049,5.31905E-05,2.90153E-05
411479,19049,0.002811521,0.00153368
411480,19049,0.000402068,0.000219327
411480,19049,0.001404727,0.000766276
411480,19049,0.001107611,0.0006042
411481,19049,0.01247906,0.006807306
411481,19049,0.005646316,0.003080056
411482,19049,0.013446173,0.007334864
411482,19049,0.009380466,0.005117028
411483,19049,0.018661587,0.010179864
411484,19049,0.003906885,0.002131199
411485,19049,5.69212E-05,3.10504E-05
411486,19009,0.00950558,9.85785E-05
411486,19049,0.011415725,0.006227258
411487,19009,0.085339474,0.000885021
411487,19049,0.000472022,0.000257487
412522,5004,0.006701632,0.002792602
412522,5004,4.62963E-05,1.92919E-05
412523,5004,0.006662444,0.002776272
412523,5004,0.005018742,0.002091333
412524,5004,0.007581868,0.0031594
412524,5004,0.005666979,0.002361457
412525,5004,0.010527427,0.004386828
412525,5004,0.002499422,0.001041521
412525,5004,0.000295246,0.00012303
412526,5004,0.004988419,0.002078698
412526,5004,1.13441E-05,4.72712E-06
412526,5004,0.002131337,0.000888138
412527,5004,0.001970313,0.000821039
412527,5004,7.26319E-05,3.02661E-05
412528,5004,0.000265096,0.000110467
412528,5004,0.000559745,0.000233249
412528,5004,0.002371846,0.000988359
412528,5004,1.14845E-05,4.78566E-06
412529,5004,0.000102433,4.26844E-05
412529,5004,0.001148443,0.000478562
412529,5004,0.003807753,0.001586708
412529,5004,0.001007478,0.000419821
412530,5004,0.003445734,0.001435854
412530,5004,1.59276E-05,6.6371E-06
412530,5004,0.004474289,0.001864457
412530,5004,0.000254741,0.000106152
412531,5004,0.000229962,9.58264E-05
412531,5004,4.44253E-05,1.85122E-05
412531,5004,0.004336085,0.001806867
412531,19049,0.0025653,0.001399367
412531,19049,0.004048309,0.002208346
412532,5004,0.000173777,7.24135E-05
412532,5004,0.001317163,0.000548868
412532,19049,0.004292759,0.002341693
412532,19049,0.007008966,0.003823379
412533,5004,8.71109E-05,3.62995E-05
412533,19049,0.010452724,0.005701943
412534,19048,0.002266646,0.000608806
412534,19049,0.009265508,0.005054318
412534,19049,0.000198417,0.000108236
412535,19049,0.014611427,0.007970508
412536,19048,0.00178248,0.000478762
412536,19049,0.000452693,0.000246943
412536,19049,0.003560795,0.001942407
412537,19048,0.013603786,0.003653887
412537,19049,0.001379322,0.000752418
412538,19048,0.004532693,0.001217451
412538,19049,0.000327716,0.000178768
412539,19048,0.015576491,0.004183742
412539,19049,0.000610238,0.000332884
412540,19048,0.007230917,0.001942176
412540,19049,0.017685902,0.009647629
412541,19049,0.022826639,0.012451892
412542,19049,0.018012517,0.009825797
412544,19049,0.001830012,0.000998268
412545,19049,0.007170809,0.003911664
413580,5004,0.000138668,5.77836E-05
413581,5004,0.000816493,0.000340236
413582,5004,0.001080789,0.00045037
413583,5004,0.0077478,0.003228545
413584,5004,0.009992963,0.004164115
413585,5004,0.007066744,0.002944745
413586,5004,6.1222E-05,2.55115E-05
413586,5004,0.006487568,0.0027034
413587,5004,0.009434571,0.00393143
413588,5004,0.000191418,7.97646E-05
413588,5004,0.004780071,0.001991878
413588,5004,0.003104201,0.001293535
413588,19048,0.004285469,0.001151048
413589,5004,0.000213966,8.91608E-05
413589,5004,0.004478857,0.001866361
413589,5004,0.001387972,0.000578374
413589,5004,0.000587327,0.000244742
413589,19048,0.002271052,0.00060999
413589,19048,0.003852678,0.001034804
413590,5004,0.000382744,0.000159491
413590,19048,0.014784667,0.003971063
413590,19049,0.000163475,8.91756E-05
413590,19049,0.004099779,0.002236422
413591,19048,0.020572027,0.00552551
413591,19049,0.000933326,0.000509128
413591,19049,0.000536479,0.000292649
413592,19048,0.006417696,0.001723751
413592,19048,0.003077972,0.000826723
413593,19048,0.010256122,0.002754726
413593,19049,0.003223509,0.001758419
413594,19048,0.01460366,0.003922446
413594,19049,0.000753306,0.000410927
413594,19049,7.51042E-05,4.09692E-05
413595,19048,0.026200395,0.007037252
413595,19049,6.61703E-05,3.60958E-05
413596,19048,0.006170027,0.001657228
413598,19048,0.023034509,0.006186916
